img,title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
/games/boxart/4085964ccc.jpg,Littlest Pet Shop: Jungle,DS,Simulation,Electronic Arts,EA Salt Lake,,0.6,0.34,,0.2,0.06,2008-10-14,
/games/boxart/full_7735084JapanFrontccc.jpg,Puyo Puyo Sun,SAT,Puzzle,Compile,Compile,,0.6,,0.6,,,1997-02-14,
/games/boxart/9131941ccc.jpg,Backyard Wrestling: Don't Try This at Home,PS2,Fighting,Eidos Interactive,Paradox Development,6,0.6,0.3,,0.23,0.08,2003-10-07,
/games/boxart/3012058ccc.jpg,Fight Night Round 2,XB,Fighting,EA Sports,EA Sports,,0.6,0.42,,0.16,0.02,2005-02-28,
/games/boxart/full_fighters-uncaged_5AmericaFront.jpg,Fighters Uncaged,X360,Fighting,Ubisoft,AMA Studios,3.2,0.6,0.31,,0.23,0.06,2010-11-04,
/games/boxart/full_1897913JapanFrontccc.jpg,From TV Animation One Piece: Grand Battle 2,PS,Fighting,Bandai,Bandai,,0.6,,0.56,,0.04,2002-03-20,
/games/boxart/full_4536234AmericaFrontccc.jpg,Gravity Rush,PSV,Action-Adventure,Sony Computer Entertainment,SCE Japan Studio,,0.6,0.21,0.09,0.2,0.1,2012-06-12,2018-04-20
/games/boxart/full_6235034AmericaFrontccc.jpg,L.A. Noire,PS4,Adventure,Rockstar Games,Team Bondi,,0.6,0.18,,0.32,0.1,2017-11-14,2018-06-19
/games/boxart/5104760ccc.jpg,The Golden Compass,DS,Adventure,Sega,Shiny Entertainment,,0.6,0.28,,0.25,0.06,2007-12-04,
/games/boxart/3281980ccc.jpg,The Golden Compass,Wii,Adventure,Sega,Shiny Entertainment,,0.6,0.26,,0.28,0.07,2007-12-04,
/games/boxart/full_7775921AmericaFrontccc.jpg,Xena: Warrior Princess,PS,Adventure,Electronic Arts,VU Games,,0.6,0.33,,0.23,0.04,1999-09-30,
/games/boxart/1220438ccc.jpg,Rayman Arena,PS2,Racing,Ubisoft,Ubisoft,6.7,0.6,0.29,,0.23,0.08,2002-09-24,
/games/boxart/full_1954882AmericaFrontccc.jpg,New Play Control! Donkey Kong Jungle Beat,Wii,Platform,Nintendo,Nintendo EAD Tokyo,,0.6,0.23,0.14,0.17,0.05,2009-05-04,
/games/boxart/full_8659765AmericaFrontccc.jpg,Disney TH!NK Fast: The Ultimate Trivia Showdown,Wii,Misc,Disney Interactive Studios,Magenta Software,,0.6,0.37,0.01,0.16,0.06,2008-10-21,
/games/boxart/full_1447043AmericaFrontccc.jpg,Secret Agent Clank,PS2,Platform,Sony Computer Entertainment,Sanzaru Games,7,0.6,0.13,,0.18,0.29,2009-05-26,
/games/boxart/full_9678480AmericaFrontccc.jpg,Split/Second,X360,Racing,Disney Interactive Studios,Black Rock Studio,8.4,0.6,0.32,,0.23,0.06,2010-05-18,
/games/boxart/full_7824105AmericaFrontccc.jpg,Mickey's Speedway USA,N64,Racing,Nintendo,Rare Ltd.,,0.6,0.37,0.14,0.08,0.01,2000-11-13,
/games/boxart/full_2468924AmericaFrontccc.jpg,NASCAR Heat 2002,PS2,Racing,Infogrames,Monster Games Inc.,,0.6,0.29,,0.23,0.08,2001-06-18,
/games/boxart/full_8981935AmericaFrontccc.jpg,PGR3 - Project Gotham Racing 3,X360,Racing,Microsoft Game Studios,Bizarre Creations,8.8,0.6,0.49,0.03,0.03,0.05,2005-11-16,
/games/boxart/full_914385AmericaFrontccc.jpg,Just Dance 2016,WiiU,Music,Ubisoft,Ubisoft Paris,,0.6,0.29,,0.25,0.05,2015-10-20,2018-04-05
/games/boxart/full_monhun-nikki-poka-poka-ailu-mura_1JapanFront.jpg,MonHun Nikki: Poka Poka Ailu Mura,PSP,Role-Playing,Capcom,From Software,,0.6,,0.6,,,2010-08-26,
/games/boxart/5687529ccc.jpg,Suikoden,PS,Role-Playing,Konami,Konami,8.2,0.6,0.21,0.21,0.14,0.04,1996-12-01,
/games/boxart/3210066ccc.jpg,Major League Baseball 2K7,PS2,Sports,2K Sports,Kush Games,,0.6,0.29,,0.23,0.08,2007-02-26,
/games/boxart/full_8993831AmericaFrontccc.jpg,Jaws Unleashed,PS2,Action,Majesco,Appaloosa Interactive,,0.6,0.5,,0.02,0.08,2006-05-23,
/games/boxart/full_international-superstar-soccer-98-us-sales_241AmericaFront.jpg,International Superstar Soccer '98,N64,Action,Konami,Konami,,0.6,0.06,0.21,0.3,0.03,1998-09-15,2018-09-24
/games/boxart/6835355ccc.jpg,Transformers: The Game,X360,Action,Activision,Traveller's Tales,5.2,0.6,0.51,,0.04,0.05,2007-06-26,
/games/boxart/full_3163444JapanFrontccc.jpg,Dai-2-Ji Super Robot Taisen α,PS2,Strategy,Banpresto,Banpresto,,0.6,,0.6,,,2003-03-27,
/games/boxart/6277337ccc.jpg,Wave Race: Blue Storm,GC,Racing,Nintendo,Nintendo Software Technology Corporation,8.4,0.6,0.4,0.09,0.1,0.02,2001-11-17,
/games/boxart/full_8537910AmericaFrontccc.jpg,International Superstar Soccer 64,N64,Sports,Konami,Konami Computer Entertainment Osaka,,0.6,0.09,0.23,0.26,0.02,1997-07-31,
/games/boxart/full_3602419AmericaFrontccc.jpg,NHL 17,XOne,Sports,EA Sports,EA Canada,,0.6,0.52,,0.01,0.06,2016-09-13,
/games/boxart/full_8526446AmericaFrontccc.jpg,Monster Trucks,GBA,Racing,Majesco,Skyworks Technologies,,0.6,0.43,,0.16,0.01,2004-11-16,
/games/boxart/full_646920AmericaFrontccc.jpg,Tony Hawk's Underground,GBA,Sports,Activision,Vicarious Visions,,0.6,0.43,,0.16,0.01,2003-10-27,
/games/boxart/1859794ccc.jpg,NBA 2K8,PS2,Sports,2K Sports,Visual Concepts,,0.6,0.5,,0.02,0.08,2007-10-02,
/games/boxart/2589239ccc.jpg,NBA 2K7,X360,Sports,2K Sports,Visual Concepts,8.4,0.6,0.55,,0,0.05,2006-09-25,
/games/boxart/full_9546002AmericaFrontccc.jpg,Ben 10: Alien Force,PSP,Action,D3 Publisher,Monkey Bar Games,5.2,0.6,0.36,,0.14,0.11,2008-10-28,
/games/boxart/full_3344562AmericaFrontccc.jpg,Call of Juarez: Bound in Blood,X360,Shooter,Ubisoft,Techland,7.6,0.6,0.3,0,0.24,0.06,2009-06-30,
/games/boxart/6054300ccc.gif,Half-Life,PS2,Shooter,Sierra Entertainment,Gearbox Software,8.4,0.6,0.29,,0.23,0.08,2001-11-11,
/games/boxart/3747894ccc.jpg,Beijing 2008,X360,Sports,Sega,Eurocom Entertainment Software,,0.59,0.15,,0.38,0.06,2008-07-08,
/games/boxart/full_kirbys-dream-course_9AmericaFront.jpg,Kirby's Dream Course,SNES,Sports,Nintendo,HAL Laboratory,,0.59,,0.59,,0,1995-02-01,
/games/boxart/full_4868787AmericaFrontccc.jpg,CyberTiger,PS,Sports,Electronic Arts,EA Redwood Shores,,0.59,0.33,,0.22,0.04,1999-09-30,
/games/boxart/3919929ccc.jpg,Waialae Country Club: True Golf Classics,N64,Sports,Nintendo,Tikipod,,0.59,0.48,,0.11,,1998-07-29,
/games/boxart/4771247ccc.jpg,Medal of Honor: Frontline,GC,Shooter,Electronic Arts,EA Los Angeles,8,0.59,0.46,,0.12,0.02,2002-11-10,
/games/boxart/full_9207883AmericaFrontccc.jpg,Dead Space,PC,Shooter,Electronic Arts,EA Redwood Shores,8.8,0.59,,,0.54,0.06,2008-10-20,
/games/boxart/8737081ccc.jpg,Ready 2 Rumble Boxing,N64,Sports,Midway Games,Point of View,7.8,0.59,0.47,,0.11,0.01,1999-10-31,
/games/boxart/full_9001931AmericaFrontccc.jpg,Pro Evolution Soccer 2015,PS3,Sports,Konami Digital Entertainment,PES Productions,,0.59,0.1,0.23,0.2,0.06,2014-11-11,2018-04-14
/games/boxart/3782273ccc.jpg,Backyard NBA Basketball,PS2,Sports,Atari,Humongous Entertainment,,0.59,0.29,,0.22,0.07,2003-10-21,
/games/boxart/6812297ccc.jpg,Iron Man,Wii,Action,Sega,Secret Level,,0.59,0.3,,0.22,0.06,2008-05-02,
/games/boxart/full_nhl-11_3AmericaFront.jpg,NHL 11,PS3,Sports,EA Sports,EA Canada,8.8,0.59,0.4,,0.13,0.07,2010-09-07,
/games/boxart/full_31049AmericaFrontccc.jpg,NFL Blitz 2001,PS,Sports,Midway Games,Midway Games,,0.59,0.33,,0.22,0.04,2000-09-14,
/games/boxart/full_2715071JapanFrontccc.jpg,Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,PS,Sports,Konami,Diamond Head,,0.59,,0.55,,0.04,1998-07-23,
/games/boxart/1172047ccc.jpg,Extreme-G,N64,Racing,Acclaim Entertainment,Probe Entertainment Limited,,0.59,0.47,,0.11,0.01,1997-09-30,
/games/boxart/full_5714934AmericaFrontccc.jpg,Final Fantasy Explorers,3DS,Role-Playing,Square Enix,Square Enix,7.3,0.59,0.17,0.29,0.1,0.03,2016-01-26,2018-01-08
/games/boxart/full_1624116AmericaFrontccc.jpg,XCOM: Enemy Unknown,PS3,Strategy,2K Games,Firaxis Games,9.1,0.59,0.25,,0.24,0.1,2012-10-09,2018-03-22
/games/boxart/8941359ccc.jpg,Smurf: Rescue In Gargamel's Castle,2600,Action,Coleco,Coleco,,0.59,0.55,,0.03,0.01,1982-01-01,
/games/boxart/full_assassins-creed-brotherhood_5PALFront.jpg,Assassin's Creed: Brotherhood,PC,Action,Ubisoft,Ubisoft Montreal,8.7,0.59,0.16,,0.34,0.09,2011-03-22,
/games/boxart/full_4591008AmericaFrontccc.jpg,Barbie: Race & Ride,PS,Action,Mattel Interactive,Runecraft,,0.59,0.33,,0.22,0.04,1999-12-01,
/games/boxart/full_7810484AmericaFrontccc.jpg,Naruto: The Broken Bond,X360,Action,Ubisoft,Ubisoft Montreal,7.6,0.59,0.24,,0.28,0.06,2008-11-18,
/games/boxart/full_monopoly_1AmericaFront.jpg,Monopoly,X360,Misc,Electronic Arts,EA Bright Light,,0.59,0.34,,0.2,0.06,2008-10-20,
/games/boxart/full_1982958AmericaFrontccc.jpg,Jampack Fall 2001,PS,Misc,Sony Computer Entertainment,Sony Computer Entertainment America,,0.59,0.33,,0.22,0.04,2001-09-12,
/games/boxart/1566378ccc.jpg,Hot Wheels: Stunt Track Challenge,PS2,Racing,THQ,Climax Group,,0.59,0.29,,0.23,0.08,2004-11-10,
/games/boxart/2109405ccc.jpg,Asphalt: Urban GT,DS,Racing,Ubisoft,Gameloft,5,0.59,0.31,,0.22,0.06,2004-11-17,
/games/boxart/full_9947166AmericaFrontccc.jpg,Blur,X360,Racing,Activision,Bizarre Creations,8.3,0.59,0.25,0,0.27,0.06,2010-05-25,
/games/boxart/full_4364767AmericaFrontccc.jpg,Transformers: War for Cybertron,X360,Action,Activision,High Moon Studios,7.3,0.59,0.39,,0.15,0.05,2010-06-22,
/games/boxart/full_9617643AmericaFrontccc.jpg,Rock Band 2,PS2,Misc,MTV Games,Harmonix Music Systems,7.9,0.59,0.29,,0.23,0.08,2008-11-18,
/games/boxart/9788992ccc.jpg,Spelling Challenges and more!,DS,Misc,Crave Entertainment,Supersonic Software,,0.59,0.54,,0,0.04,2007-09-24,
/games/boxart/full_9829133AmericaFrontccc.jpg,Disney Sing It! High School Musical 3: Senior Year,Wii,Misc,Disney Interactive Studios,Zoe Mode,,0.59,0.32,,0.23,0.04,2009-02-17,
/games/boxart/1586331ccc.jpg,Crash Bandicoot: The Wrath of Cortex,GC,Platform,Universal Interactive,Traveller's Tales,6,0.59,0.46,,0.12,0.02,2002-09-17,
/games/boxart/full_3005225AmericaFrontccc.jpg,Mega Man Anniversary Collection,PS2,Platform,Capcom,Atomic Planet Entertainment,,0.59,0.29,,0.22,0.08,2004-06-22,
/games/boxart/full_rayman-origins_645AmericaFront.jpg,Rayman Origins,PSV,Platform,Ubisoft,UBIart Montpellier,,0.59,0.12,0,0.37,0.1,2012-02-14,
/games/boxart/full_call-of-duty-black-ops_7AmericaFront.jpg,Call of Duty: Black Ops,DS,Shooter,Activision,n-Space,7,0.59,0.5,,0.04,0.04,2010-11-09,
/games/boxart/full_killzone-2-dlc-bundle-pack_299AmericaFront.jpg,Killzone 2: DLC Bundle Pack,PSN,Shooter,Konami Digital Entertainment,Guerrilla Games,,0.59,0.23,0.23,0.1,0.03,2015-09-01,
/games/boxart/full_the-fight-lights-out_9AmericaFront.jpg,The Fight: Lights Out,PS3,Fighting,Sony Computer Entertainment,ColdWood Interactive,4.7,0.59,0.29,,0.21,0.09,2010-11-09,
/games/boxart/full_2283971AmericaFrontccc.jpg,Disney Sing It: Family Hits,Wii,Misc,Disney Interactive Studios,Zoe Mode,,0.59,0.38,,0.17,0.05,2010-08-03,
/games/boxart/full_warioware-diy_8AmericaFront.jpg,WarioWare D.I.Y.,DS,Misc,Nintendo,Intelligent Systems,8.3,0.59,0.17,0.2,0.18,0.04,2010-03-28,
/games/boxart/full_jeopardy_594AmericaFront.jpg,Jeopardy!,Wii,Misc,THQ,"Pipeworks Software, Inc.",,0.59,0.55,,,0.04,2010-11-02,
/games/boxart/full_938813AmericaFrontccc.jpg,Harvest Moon: Friends of Mineral Town,GBA,Simulation,Natsume,TOSE Software,7.6,0.59,0.34,0.11,0.13,0.01,2003-11-17,
/games/boxart/full_alice-madness-returns_955AmericaFront.jpg,Alice: Madness Returns,PS3,Adventure,Electronic Arts,Spicy Horse,6.7,0.59,0.22,0.04,0.24,0.08,2011-06-14,
/games/boxart/full_9091910AmericaFrontccc.jpg,Silent Hill: Shattered Memories,PS2,Adventure,Konami,Climax Group,8,0.59,0.13,0.01,0.22,0.23,2010-01-19,
/games/boxart/full_2353383AmericaFrontccc.jpg,Hidden Agenda,PS4,Adventure,Sony Interactive Entertainment,Supermassive Games Ltd.,,0.59,0.08,,0.42,0.09,2017-10-24,2018-09-24
/games/boxart/full_soulcalibur-v_805AmericaFront.jpg,SoulCalibur V,X360,Fighting,Namco Bandai,Project Soul,,0.59,0.39,0.02,0.13,0.05,2012-01-31,
/games/boxart/full_4679291AmericaFrontccc.jpg,Metal Gear Solid V: Ground Zeroes,PS3,Action-Adventure,Konami Digital Entertainment,Kojima Productions,8.5,0.59,0.13,0.28,0.13,0.05,2014-03-18,2018-03-22
/games/boxart/full_8777429AmericaFrontccc.jpg,Skylanders: SuperChargers,WiiU,Action-Adventure,Activision,Vicarious Visions,8,0.59,0.32,,0.22,0.05,2015-09-20,2018-04-06
/games/boxart/full_4221840AmericaFrontccc.jpg,Kane & Lynch 2: Dog Days,PS3,Shooter,Square Enix,IO Interactive,6.3,0.59,0.17,0.05,0.28,0.1,2010-08-17,
/games/boxart/full_4144694AmericaFrontccc.jpg,Titanfall,PC,Shooter,Electronic Arts,Respawn Entertainment,,0.59,0.24,,0.31,0.05,2014-03-11,2018-01-12
/games/boxart/full_mlb-11-the-show_171AmericaFront.jpg,MLB 11: The Show,PS3,Sports,Sony Computer Entertainment,SCEA San Diego Studios,8.9,0.59,0.55,,,0.05,2011-03-08,
/games/boxart/full_6426612AmericaFrontccc.jpg,LEGO Indiana Jones 2: The Adventure Continues,PSP,Adventure,LucasArts,Traveller's Tales,5.2,0.59,0.21,,0.24,0.14,2009-11-17,
/games/boxart/801438ccc.jpg,Dead or Alive Xtreme Beach Volleyball,XB,Sports,Tecmo,Team Ninja,6.6,0.59,0.36,0.14,0.08,0.02,2003-01-22,
/games/boxart/full_2326979AmericaFrontccc.jpg,Madden NFL 06,X360,Sports,EA Sports,EA Tiburon,7.7,0.59,0.54,0.01,0,0.03,2005-11-16,
/games/boxart/full_hot-shots-golf-world-invitational_47AmericaFront.jpg,Hot Shots Golf: World Invitational,PSV,Sports,Sony Computer Entertainment,Clap Hanz,,0.59,0.15,0.26,0.12,0.06,2012-02-15,2018-09-23
/games/boxart/9469681ccc.jpg,MVP Baseball 2004,XB,Sports,EA Sports,EA Sports,,0.59,0.44,,0.13,0.02,2004-03-09,
/games/boxart/9583397ccc.jpg,BurgerTime,2600,Puzzle,Mattel Interactive,Mattel,,0.59,0.55,,0.03,0.01,1982-01-01,
/games/boxart/4818556ccc.jpg,Pokémon Trozei!,DS,Puzzle,Nintendo,Genius Sonority Inc.,,0.59,0.25,0.31,0,0.02,2006-03-06,
/games/boxart/9573183ccc.jpg,2002 FIFA World Cup,PS2,Sports,EA Sports,EA Canada,7.9,0.59,0.21,0.16,0.17,0.06,2002-04-22,
/games/boxart/full_nhl-12_259AmericaFront.jpg,NHL 12,PS3,Sports,EA Sports,EA Canada,8.6,0.58,0.36,,0.16,0.07,2011-09-13,
/games/boxart/full_cabelas-dangerous-hunts-2011_3AmericaFront.jpg,Cabela's Dangerous Hunts 2011,Wii,Sports,Activision,Cauldron,,0.58,0.53,,0.02,0.04,2010-10-26,
/games/boxart/full_1279007AmericaFrontccc.jpg,Sammy Sosa High Heat Baseball 2001,PS,Sports,3DO,Team .366,,0.58,0.32,,0.22,0.04,2000-02-29,
/games/boxart/full_4475313AmericaFrontccc.jpg,World Cup 98,N64,Sports,EA Sports,EA Canada,,0.58,0.14,,0.4,0.04,1998-05-18,
/games/boxart/8103855ccc.jpg,Tony Hawk's Pro Skater 4,GC,Sports,Activision,Neversoft Entertainment,9.2,0.58,0.45,,0.12,0.02,2002-10-23,
/games/boxart/full_2207606AmericaFrontccc.jpg,Disney Magic World 2,3DS,Simulation,Nintendo,High Horse Entertainment,7.5,0.58,0.07,0.23,0.25,0.02,2016-10-14,2018-01-08
/games/boxart/full_8351808AmericaFrontccc.jpg,Farming Simulator 19,PC,Simulation,Focus Home Interactive,Giants Software,,0.58,,,0.55,0.03,2018-11-20,2018-12-19
/games/boxart/880814ccc.jpg,Q*bert,2600,Puzzle,Parker Bros.,Gottlieb,,0.58,0.55,,0.03,0.01,1983-01-01,
/games/boxart/8132919ccc.jpg,NCAA Football 09,PS3,Sports,EA Sports,EA Tiburon,,0.58,0.54,,,0.05,2008-07-15,
/games/boxart/full_6762668AmericaFrontccc.jpg,Skate it,Wii,Sports,Electronic Arts,EA Montreal,6.6,0.58,0.5,,0.03,0.04,2008-11-19,
/games/boxart/full_4429615AmericaFrontccc.jpg,Call of Duty: Modern Warfare Remastered,PS4,Shooter,Activision,Infinity Ward,7.9,0.58,0.17,0.03,0.3,0.09,2017-06-27,2018-01-14
/games/boxart/9923365ccc.jpg,Prince of Persia: The Two Thrones,XB,Adventure,Ubisoft,Ubisoft Montreal,,0.58,0.33,,0.22,0.03,2005-12-01,
/games/boxart/full_9853926AmericaFrontccc.jpg,Shrek 2: Beg for Mercy,GBA,Adventure,Activision,Vicarious Visions,,0.58,0.42,,0.15,0.01,2004-10-27,
/games/boxart/full_8583921AmericaFrontccc.jpg,Terminator 3: Rise of the Machines,PS2,Action,Atari,Black Ops Entertainment,,0.58,0.28,,0.22,0.07,2003-11-11,
/games/boxart/full_2105732AmericaFrontccc.jpg,Doom 3 BFG Edition,PS3,Misc,Bethesda Softworks,Unknown,6.8,0.58,0.26,,0.22,0.1,2012-10-16,
/games/boxart/full_5015689AmericaFrontccc.jpg,NASCAR: Dirt to Daytona,PS2,Racing,Infogrames,Monster Games Inc.,,0.58,0.28,,0.22,0.07,2002-11-11,
/games/boxart/full_1680609PALFrontccc.jpg,F1 2013,PS3,Racing,Codemasters,Codemasters Birmingham,7.7,0.58,0.01,0.03,0.47,0.08,2013-10-08,2018-05-24
/games/boxart/full_2370672AmericaFrontccc.jpg,Championship Motocross featuring Ricky Carmichael,PS,Racing,THQ,Funcom,7.5,0.58,0.32,,0.22,0.04,1999-09-15,
/games/boxart/full_4032517AmericaFrontccc.jpg,NFL Blitz 2000,N64,Sports,Midway Games,Avalanche Software,,0.58,0.55,,0.02,0,1999-08-17,
/games/boxart/7731939ccc.jpg,Madden NFL 2002,XB,Sports,EA Sports,EA Sports,,0.58,0.53,,0.02,0.03,2001-10-29,
/games/boxart/full_3864128AmericaFrontccc.jpg,NCAA Football 10,PS2,Sports,EA Sports,EA Tiburon,8,0.58,0.28,,0.22,0.07,2009-07-14,
/games/boxart/full_game-party-in-motion_1AmericaFront.jpg,Game Party in Motion,X360,Misc,Warner Bros. Interactive,FarSight Studios,,0.58,0.36,,0.17,0.05,2010-11-18,
/games/boxart/full_5599534AmericaFrontccc.jpg,Guitar Hero: Smash Hits,Wii,Misc,Activision,Neversoft Entertainment,7.5,0.58,0.31,,0.21,0.06,2009-06-16,
/games/boxart/full_5389087AmericaFrontccc.jpg,My Secret World by Imagine,DS,Misc,Ubisoft,Ubisoft Milan,,0.58,0.38,,0.19,0.01,2008-09-16,
/games/boxart/full_1945569AmericaFrontccc.jpg,Payday 2,X360,Shooter,505 Games,Overkill Software,,0.58,0.33,,0.2,0.05,2013-08-13,2018-01-08
/games/boxart/full_deus-ex-human-revolution_61AmericaFront.jpg,Deus Ex: Human Revolution,PC,Shooter,Square Enix,Eidos Montreal,8.7,0.58,0.25,,0.26,0.08,2011-08-23,
/games/boxart/full_7007928AmericaFrontccc.jpg,Unreal Tournament,PS2,Shooter,Infogrames,Epic Games,,0.58,0.28,,0.22,0.07,2000-10-21,
/games/boxart/1702879ccc.jpg,Contra: Shattered Soldier,PS2,Shooter,Konami,Konami Computer Entertainment Tokyo,7.3,0.58,0.28,,0.22,0.07,2002-10-22,
/games/boxart/full_9671521AmericaFrontccc.jpg,Sonic & Sega All-Stars Racing Transformed,X360,Racing,Sega,Sumo Digital,,0.58,0.2,,0.34,0.05,2012-11-18,2018-12-03
/games/boxart/full_3855340AmericaFrontccc.png,LEGO Worlds,NS,Misc,Warner Bros. Interactive Entertainment,Traveller's Tales,5,0.58,0.21,0,0.33,0.04,2017-09-05,2018-02-25
/games/boxart/2794669ccc.jpg,Gex: Enter The Gecko,PS,Platform,Midway Games,Crystal Dynamics,,0.58,0.32,,0.22,0.04,1998-01-31,
/games/boxart/full_2403456AmericaFrontccc.jpg,FIFA: Road to  World Cup 98,N64,Sports,EA Sports,EA Canada,,0.58,0.15,,0.39,0.03,1997-11-30,
/games/boxart/full_6021853JapanFrontccc.jpg,Dragon Ball Z: Chou Saiya Densetsu,SNES,Role-Playing,Bandai,TOSE,,0.58,,0.58,,,1992-01-25,
/games/boxart/full_disgaea-4-a-promise-unforgotten_709AmericaFront.jpg,Disgaea 4: A Promise Unforgotten,PS3,Role-Playing,NIS America,Nippon Ichi Software,7.9,0.58,0.27,0.14,0.11,0.06,2011-09-06,
/games/boxart/full_2763474AmericaFrontccc.jpg,Diablo,PS,Role-Playing,Electronic Arts,Climax Group,8.3,0.58,0.29,0.07,0.19,0.04,1998-01-01,
/games/boxart/9099953ccc.jpg,The Lord of the Rings: The Third Age,PS2,Role-Playing,Electronic Arts,EA Redwood Shores,,0.58,0.49,,0.02,0.08,2004-11-02,
/games/boxart/full_final-fantasy-the-4-heroes-of-light_1AmericaFront.jpg,Final Fantasy: The 4 Heroes of Light,DS,Role-Playing,Square Enix,Matrix Software,7.2,0.58,0.22,0.23,0.1,0.03,2010-10-05,
/games/boxart/full_8881584AmericaFrontccc.jpg,Kirby and the Rainbow Curse,WiiU,Platform,Nintendo,HAL Laboratory,8.2,0.58,0.26,0.13,0.14,0.04,2015-02-20,2018-03-20
/games/boxart/9139606ccc.jpg,Mega Man X7,PS2,Platform,Capcom,Capcom,,0.58,0.22,0.14,0.17,0.06,2003-10-14,
/games/boxart/5208ccc.jpg,Lost: Via Domus,X360,Action,Ubisoft,Ubisoft Montreal,,0.58,0.18,,0.34,0.07,2008-02-26,
/games/boxart/full_3297804AmericaFrontccc.jpg,Middle-Earth: Shadow of Mordor,PS3,Action,Warner Bros. Interactive Entertainment,Monolith Productions,,0.58,0.22,0.01,0.26,0.09,2014-11-18,2018-05-04
/games/boxart/full_phineas-and-ferb-across-the-2nd-dimension_396AmericaFront.jpg,Phineas and Ferb: Across the 2nd Dimension,Wii,Action,Disney Interactive Studios,High Impact Games,,0.58,0.35,,0.18,0.05,2011-08-02,
/games/boxart/default.jpg,DEFIANCE,X360,Action,Trion Worlds,Trion Worlds,,0.58,0.38,,0.14,0.05,2013-04-02,
/games/boxart/full_4891086AmericaFrontccc.jpg,Kinect Rush: A Disney Pixar Adventure,X360,Platform,Microsoft Studios,Asobo Studio,,0.58,0.38,,0.15,0.06,2012-03-20,2018-09-28
/games/boxart/full_9689123AmericaFrontccc.jpg,Sly Cooper: Thieves in Time,PS3,Platform,Sony Computer Entertainment,Sanzaru Games,,0.58,0.35,,0.13,0.1,2013-02-05,2018-04-12
/games/boxart/full_2435713AmericaFrontccc.jpg,Go Diego Go! Great Dinosaur Rescue,Wii,Action,2K Play,High Voltage Software,,0.58,0.52,,0.02,0.04,2008-10-27,
/games/boxart/7462190ccc.jpg,Tenchu 2: Birth of the Stealth Assassins,PS,Action,Activision,Acquire,8.5,0.58,0.32,,0.22,0.04,2000-08-07,
/games/boxart/full_2703170AmericaFrontccc.jpg,SpongeBob SquarePants Featuring Nicktoons: Globs of Doom,PS2,Action,THQ,Incinerator Studios,,0.58,0.29,,0.22,0.07,2008-10-20,
/games/boxart/7968658ccc.jpg,TMNT,X360,Action,Ubisoft,Ubisoft Montreal,,0.58,0.5,,0.03,0.05,2007-03-20,
/games/boxart/full_8511610AmericaFrontccc.jpg,Tom Clancy's HAWX,X360,Action,Ubisoft,Ubisoft Romania,6.9,0.58,0.31,0.02,0.19,0.06,2009-03-03,
/games/boxart/full_8723704AmericaFrontccc.jpg,Dragon Quest Builders: Revive Alefgard,PS4,Role-Playing,Square Enix,Square Enix,,0.58,0.12,0.24,0.17,0.06,2016-10-11,2018-01-11
/games/boxart/full_2299007AmericaFrontccc.jpg,Digimon World 2,PS,Role-Playing,Bandai,Bandai,,0.58,0.23,0.16,0.16,0.04,2001-05-19,
/games/boxart/full_pro-evolution-soccer-2012_914AmericaFront.jpg,Pro Evolution Soccer 2012,PSP,Sports,Konami,Konami,,0.58,0.11,0.29,0.12,0.07,2011-11-08,
/games/boxart/full_9608233AmericaFrontccc.jpg,FIFA Soccer 10,DS,Sports,EA Sports,Exient Entertainment,,0.58,0.14,,0.37,0.07,2009-10-20,
/games/boxart/full_7119122AmericaFrontccc.jpg,Skylanders: Spyro's Adventure,3DS,Action,Activision,Toys for Bob,,0.58,0.33,,0.2,0.05,2011-10-16,
/games/boxart/4553823ccc.jpg,NHL 06,PS2,Sports,EA Sports,EA Canada,,0.58,0.48,,0.02,0.08,2005-09-06,
/games/boxart/full_2188765AmericaFrontccc.jpg,Top Spin 3,Wii,Sports,2K Sports,Pam Development,,0.58,0.15,,0.37,0.07,2008-06-23,
/games/boxart/7100627ccc.jpg,Transformers: The Game,Wii,Action,Activision,Traveller's Tales,,0.58,0.5,,0.03,0.05,2007-06-26,
/games/boxart/full_9700746AmericaFrontccc.jpg,International Superstar Soccer '98,N64,Sports,Konami,Konami Computer Entertainment Osaka,9.1,0.58,0.06,0.19,0.3,0.03,1998-09-15,
/games/boxart/full_6749963JapanFrontccc.jpg,Tokimeki Memorial: Forever with You,PS,Simulation,Konami,Konami,,0.58,,0.55,,0.04,1995-10-13,
/games/boxart/full_4503971AmericaFrontccc.jpg,Ben 10: Alien Force,PS2,Action,D3 Publisher,Monkey Bar Games,,0.57,0.22,,0.02,0.33,2008-10-28,
/games/boxart/5765415ccc.jpg,Iron Man,X360,Action,Sega,Secret Level,,0.57,0.27,,0.24,0.06,2008-05-02,
/games/boxart/full_8627744AmericaFrontccc.jpg,The Lego Ninjago Movie Videogame,PS4,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,,0.57,0.16,,0.32,0.09,2017-09-22,2018-05-29
/games/boxart/full_2228599JapanFrontccc.png,Yokai Sangokushi,3DS,Action,Level 5,Level 5,,0.57,,0.57,,,2016-04-02,2018-01-08
